loan_id,customer_id,branch_id,loan_type,principal,outstanding,interest_rate,emi,tenure_months,disbursed_date,status,dpd
LN00002086,CUST0003127,BR0008,AutoLoan,283666.9,9317.05,10.36,2779.97,180,2021-09-10,Closed,0
LN00002087,CUST0009479,BR0034,PersonalLoan,35427.09,58464.39,11.36,3852.39,240,2026-02-12,Active,0
LN00002088,CUST0003616,BR0037,HomeLoan,238799.21,263216.2,7.04,8643.77,180,2024-03-11,Active,0
LN00002089,CUST0004399,BR0001,PersonalLoan,232670.05,28380.22,7.26,9638.83,60,2023-01-29,Active,0
LN00002090,CUST0009793,BR0034,EducationLoan,23509.62,285024.2,10.61,2324.97,60,2023-03-21,Active,0
LN00002091,CUST0007044,BR0019,HomeLoan,176327.96,22228.97,8.5,8538.04,12,2023-03-08,Active,0
LN00002092,CUST0006199,BR0033,HomeLoan,95804.36,341186.63,10.76,6258.73,120,2020-05-06,Active,0
LN00002093,CUST0004486,BR0026,HomeLoan,505087.34,47355.86,13.38,6764.35,60,2023-01-25,NPA,0
LN00002094,CUST0004476,BR0011,HomeLoan,1574700.93,60191.48,6.62,9929.72,36,2022-01-31,Active,0
LN00002095,CUST0006939,BR0016,PersonalLoan,96210.59,79936.83,14.66,11166.55,48,2023-07-30,Closed,0
LN00002096,CUST0006015,BR0005,AutoLoan,51123.64,54911.21,9.58,10809.37,48,2022-10-26,Active,0
LN00002097,CUST0003387,BR0043,HomeLoan,761185.29,31263.25,12.19,4296.64,24,2023-02-14,Active,0
LN00002098,CUST0005222,BR0036,HomeLoan,70077.15,501316.73,8.31,4367.37,48,2022-05-14,Active,0
LN00002099,CUST0001797,BR0042,PersonalLoan,111799.97,23165.46,8.62,6510.88,84,2024-10-05,Active,0
LN00002100,CUST0003074,BR0037,HomeLoan,151770.69,229227.52,10.51,3909.51,48,2025-05-18,Active,76
LN00002101,CUST0009930,BR0046,HomeLoan,391844.54,46682.5,9.56,6198.75,180,2024-02-12,Active,0
LN00002102,CUST0009034,BR0039,AutoLoan,13910.22,310844.69,15.66,8629.4,48,2022-09-14,Active,0
LN00002103,CUST0001857,BR0001,PersonalLoan,136087.19,312863.22,11.25,10968.39,120,2025-03-28,Active,0
LN00002104,CUST0008691,BR0037,PersonalLoan,1055699.76,45545.56,9.76,10315.75,84,2023-05-26,Active,0
LN00002105,CUST0009964,BR0048,HomeLoan,17519.96,96033.19,6.94,21556.9,240,2023-05-21,Active,0
LN00002106,CUST0005699,BR0021,AutoLoan,86164.64,43926.39,14.22,8264.68,12,2021-01-30,Closed,0
LN00002107,CUST0007627,BR0043,PersonalLoan,98684.23,150134.74,14.42,7126.93,36,2025-02-24,Closed,161
LN00002108,CUST0009126,BR0030,HomeLoan,138324.56,354357.3,11.65,1691.72,84,2021-01-22,Active,0
LN00002109,CUST0001815,BR0005,HomeLoan,91927.47,43919.62,14.05,11252.6,180,2025-12-01,Closed,0
LN00002110,CUST0008168,BR0021,HomeLoan,857417.02,218231.84,8.34,2913.45,240,2023-04-21,Active,0
LN00002111,CUST0003183,BR0020,HomeLoan,62628.74,370181.13,16.28,8371.26,240,2019-06-21,Closed,0
LN00002112,CUST0008583,BR0045,PersonalLoan,152328.31,391223.16,7.69,13189.72,240,2024-06-29,Active,0
LN00002113,CUST0008144,BR0010,HomeLoan,91494.67,56306.27,9.27,4947.89,48,2024-10-09,Active,0
LN00002114,CUST0004965,BR0017,PersonalLoan,68063.31,182105.41,11.1,21418.71,12,2023-10-10,Active,0
LN00002115,CUST0005405,BR0005,PersonalLoan,487608.77,39302.81,9.4,8072.38,48,2021-06-18,Active,46
LN00002116,CUST0006143,BR0010,AutoLoan,915642.35,47676.91,15.92,5433.07,180,2021-06-11,Closed,0
LN00002117,CUST0002538,BR0010,PersonalLoan,357751.0,55600.56,7.7,3828.5,48,2021-11-25,Active,0
LN00002118,CUST0004836,BR0011,EducationLoan,84183.35,100246.25,13.43,6394.56,120,2019-04-29,Closed,0
LN00002119,CUST0001753,BR0040,AutoLoan,50119.35,49415.3,14.15,22490.78,24,2024-08-10,Active,0
LN00002120,CUST0002215,BR0003,HomeLoan,66962.09,372830.44,8.27,1198.98,48,2024-06-14,Closed,0
LN00002121,CUST0005488,BR0041,HomeLoan,162096.38,24222.47,11.89,8535.21,48,2020-02-09,Active,0
LN00002122,CUST0004690,BR0011,AutoLoan,94468.18,41703.79,7.09,2789.36,36,2022-04-23,Active,0
LN00002123,CUST0004040,BR0050,PersonalLoan,672002.13,439300.92,9.36,1483.92,24,2019-11-27,Active,0
LN00002124,CUST0008120,BR0012,EducationLoan,51238.81,107838.05,13.87,6667.85,84,2019-05-19,Active,0
LN00002125,CUST0004215,BR0041,EducationLoan,161203.71,43405.21,12.26,2734.31,180,2021-06-05,Closed,0
LN00002126,CUST0009061,BR0007,PersonalLoan,37226.11,85909.77,10.11,8032.76,48,2023-11-07,NPA,0
LN00002127,CUST0007161,BR0019,PersonalLoan,188055.0,86637.48,11.41,2598.68,180,2025-05-18,Closed,0
LN00002128,CUST0009311,BR0037,PersonalLoan,31597.08,28499.26,9.34,1631.73,12,2021-05-21,Active,0
LN00002129,CUST0000655,BR0030,AutoLoan,61464.1,38937.96,14.21,4276.83,180,2025-02-12,Active,0
LN00002130,CUST0000499,BR0047,PersonalLoan,5779.24,82795.84,7.56,1416.52,48,2024-10-12,Active,0
LN00002131,CUST0008053,BR0035,PersonalLoan,793398.37,286936.24,13.21,1907.19,240,2025-12-22,Active,0
LN00002132,CUST0006424,BR0015,HomeLoan,267233.29,23532.19,9.3,10292.38,12,2021-12-19,Active,0
LN00002133,CUST0001943,BR0027,AutoLoan,23320.17,535209.75,13.86,4306.43,48,2020-12-10,Active,0
LN00002134,CUST0005325,BR0019,PersonalLoan,335555.07,18260.59,10.45,3087.05,48,2020-02-20,Closed,0
LN00002135,CUST0005217,BR0005,HomeLoan,201947.5,125463.79,9.74,6411.49,36,2022-04-29,Active,0
LN00002136,CUST0004383,BR0034,PersonalLoan,88377.5,24240.09,16.43,8266.89,60,2022-03-22,Active,0
LN00002137,CUST0003796,BR0043,PersonalLoan,223533.78,302710.29,14.11,18782.31,36,2023-09-30,Closed,0
LN00002138,CUST0004536,BR0013,EducationLoan,22084.63,358916.22,10.25,17845.32,120,2024-01-21,Active,0
LN00002139,CUST0008389,BR0011,HomeLoan,14095.54,33652.69,9.21,6542.83,120,2019-04-05,Active,0
LN00002140,CUST0001269,BR0017,PersonalLoan,487515.95,1982.01,15.43,7547.17,84,2025-09-29,Active,0
LN00002141,CUST0006032,BR0005,GoldLoan,241695.12,41040.77,11.69,5120.98,84,2023-04-17,Active,0
LN00002142,CUST0001196,BR0048,HomeLoan,225836.9,49323.61,15.44,9637.18,36,2024-10-22,Active,0
LN00002143,CUST0006592,BR0049,PersonalLoan,89519.53,208791.88,14.6,612.11,120,2025-11-13,Active,0
LN00002144,CUST0003415,BR0005,HomeLoan,69227.54,87779.19,9.34,3537.85,240,2020-04-22,Active,0
LN00002145,CUST0003649,BR0026,HomeLoan,266366.43,186830.58,8.12,7672.48,60,2019-07-03,Active,0
LN00002146,CUST0008281,BR0005,AutoLoan,51821.55,41832.1,13.92,4012.92,120,2021-07-16,Active,0
LN00002147,CUST0004719,BR0008,PersonalLoan,1844260.51,7846.48,14.02,947.3,60,2024-11-02,NPA,0
LN00002148,CUST0008639,BR0027,HomeLoan,957940.74,819092.8,15.36,5752.49,120,2022-03-19,Active,0
LN00002149,CUST0003077,BR0029,HomeLoan,88685.02,23375.81,12.18,1848.58,48,2021-03-26,Active,0
LN00002150,CUST0009277,BR0044,PersonalLoan,445335.17,52555.47,6.92,1858.63,240,2020-04-08,Active,117
LN00002151,CUST0000880,BR0006,PersonalLoan,28710.69,88586.2,8.87,2903.74,180,2021-11-29,Closed,140
LN00002152,CUST0009468,BR0020,EducationLoan,14096.31,13477.25,9.28,7377.41,84,2025-12-19,Closed,0
LN00002153,CUST0000512,BR0027,HomeLoan,903608.78,46163.05,8.88,6889.4,24,2019-08-21,Active,0
LN00002154,CUST0009191,BR0030,PersonalLoan,29480.84,149202.13,6.91,2313.57,120,2024-03-08,Closed,0
LN00002155,CUST0008591,BR0030,AutoLoan,130358.73,116170.46,10.16,5885.18,12,2021-03-15,Closed,0
LN00002156,CUST0009371,BR0042,HomeLoan,171362.16,27842.93,14.26,2600.4,60,2020-01-24,Restructured,149
LN00002157,CUST0002139,BR0047,HomeLoan,120329.23,34202.62,9.21,3672.0,24,2022-05-23,Active,0
LN00002158,CUST0002775,BR0003,GoldLoan,780212.04,988034.93,8.65,4271.17,240,2023-07-01,Active,0
LN00002159,CUST0009127,BR0048,EducationLoan,58104.49,38314.05,8.77,3640.73,84,2019-04-15,Restructured,0
LN00002160,CUST0001359,BR0025,AutoLoan,308388.67,98385.17,16.11,11907.16,180,2020-11-13,Active,0
LN00002161,CUST0000207,BR0020,AutoLoan,583200.28,18538.25,14.13,5085.16,48,2020-09-27,Active,0
LN00002162,CUST0003777,BR0024,HomeLoan,51461.79,52984.08,8.57,12693.6,120,2023-04-29,Active,0
LN00002163,CUST0004804,BR0008,HomeLoan,11466.03,170429.4,9.32,5932.77,48,2021-07-10,Active,0
LN00002164,CUST0008816,BR0016,AutoLoan,621005.06,2678.73,13.35,1871.78,60,2021-01-01,Active,0
LN00002165,CUST0001461,BR0001,PersonalLoan,248671.33,120348.45,12.88,2311.65,36,2022-07-27,Active,0
LN00002166,CUST0001964,BR0030,AutoLoan,133957.48,163411.32,12.0,4965.61,48,2025-05-07,Active,0
LN00002167,CUST0001767,BR0019,HomeLoan,131231.44,63780.6,8.15,2624.29,48,2019-07-01,Closed,0
LN00002168,CUST0009790,BR0008,HomeLoan,149238.47,126923.52,8.25,3054.85,36,2020-01-10,Active,143
LN00002169,CUST0004273,BR0049,PersonalLoan,69208.2,82269.22,9.18,9497.14,180,2020-09-12,Active,0
LN00002170,CUST0006626,BR0042,PersonalLoan,123812.1,31135.09,13.86,6201.38,84,2020-06-13,Closed,0
LN00002171,CUST0007241,BR0004,HomeLoan,278290.14,25414.17,13.97,5299.22,240,2022-09-02,Closed,0
LN00002172,CUST0006773,BR0026,PersonalLoan,189873.3,1212.3,16.33,12644.41,24,2020-03-09,Active,0
LN00002173,CUST0000327,BR0035,HomeLoan,297596.21,28083.64,13.86,28148.37,180,2024-07-06,Closed,0
LN00002174,CUST0000838,BR0027,HomeLoan,201226.76,42711.05,14.15,2007.63,36,2022-03-09,Active,0
LN00002175,CUST0009201,BR0012,HomeLoan,73713.33,302890.5,13.48,4871.66,48,2023-06-11,Closed,0
LN00002176,CUST0001382,BR0037,PersonalLoan,54045.11,71338.07,14.16,7556.39,24,2022-12-21,Active,0
LN00002177,CUST0002793,BR0014,EducationLoan,128800.7,136872.71,11.97,24711.69,84,2020-05-19,Active,0
LN00002178,CUST0008670,BR0043,AutoLoan,108907.27,9020.21,15.2,1053.08,48,2025-08-27,Active,0
LN00002179,CUST0008237,BR0029,PersonalLoan,1749242.66,120067.68,15.38,11349.61,48,2023-10-09,Active,0
LN00002180,CUST0006779,BR0043,PersonalLoan,128408.24,90377.37,9.9,23265.44,240,2020-07-26,Closed,0
LN00002181,CUST0002478,BR0005,PersonalLoan,954739.84,62895.67,7.5,2661.9,48,2021-09-12,Active,0
LN00002182,CUST0001680,BR0043,GoldLoan,85727.68,23549.67,14.77,10647.44,240,2025-03-10,Active,119
LN00002183,CUST0008639,BR0050,HomeLoan,186376.5,48886.73,6.61,7571.97,120,2022-06-18,Active,0
LN00002184,CUST0001993,BR0009,HomeLoan,225733.8,64148.82,14.1,2994.29,180,2019-09-23,Active,0
LN00002185,CUST0003742,BR0005,HomeLoan,96720.85,54203.59,11.89,2421.41,36,2025-03-26,Active,0
LN00002186,CUST0003015,BR0001,AutoLoan,54574.02,69089.31,11.91,1734.18,180,2021-03-27,Active,0
LN00002187,CUST0001333,BR0034,HomeLoan,1565310.95,483680.57,14.3,2557.79,180,2021-10-08,Active,0
LN00002188,CUST0004076,BR0038,HomeLoan,118921.18,12491.45,11.96,1514.56,180,2025-07-30,Closed,0
LN00002189,CUST0005347,BR0022,AutoLoan,110269.74,29192.42,15.94,1993.45,180,2025-11-04,Active,0
LN00002190,CUST0000974,BR0031,PersonalLoan,191948.91,213312.64,12.15,7946.2,36,2022-10-09,Active,0
LN00002191,CUST0007524,BR0019,HomeLoan,103705.03,20690.48,8.12,2899.73,84,2025-05-30,Closed,13
LN00002192,CUST0006741,BR0017,AutoLoan,47828.95,45020.35,10.24,18890.6,240,2020-05-19,Active,0
LN00002193,CUST0005527,BR0036,PersonalLoan,75959.98,58599.37,9.03,11223.96,12,2021-02-28,Active,0
LN00002194,CUST0002160,BR0001,AutoLoan,449727.91,240623.75,15.83,1360.89,48,2021-07-12,Closed,0
LN00002195,CUST0002113,BR0050,PersonalLoan,64050.23,10061.17,6.88,6699.22,60,2019-05-08,Active,0
LN00002196,CUST0009303,BR0031,EducationLoan,36265.54,95911.28,12.88,7831.25,60,2021-06-30,NPA,0
LN00002197,CUST0003879,BR0010,GoldLoan,84646.48,20606.62,12.57,2082.55,60,2025-10-25,Active,48
LN00002198,CUST0005006,BR0031,PersonalLoan,125310.44,61301.25,9.31,5738.79,84,2025-12-08,NPA,0
LN00002199,CUST0002687,BR0037,EducationLoan,144024.83,38173.98,15.72,7973.19,12,2025-03-11,Active,54
LN00002200,CUST0003015,BR0027,PersonalLoan,21206.25,23986.26,8.9,5641.54,240,2019-11-08,Active,0
LN00002201,CUST0006220,BR0038,HomeLoan,468671.11,260611.43,13.57,7711.81,48,2026-01-12,Active,0
LN00002202,CUST0004745,BR0030,PersonalLoan,234445.15,80404.07,13.28,1256.77,24,2020-10-02,NPA,0
LN00002203,CUST0009222,BR0033,PersonalLoan,673214.76,615916.38,10.49,7986.12,180,2023-04-21,Active,0
LN00002204,CUST0001590,BR0007,HomeLoan,242666.22,11320.54,11.25,5142.23,48,2025-10-23,Active,49
LN00002205,CUST0009983,BR0016,HomeLoan,154565.09,20139.36,8.64,6959.85,48,2024-02-11,Active,0
LN00002206,CUST0000118,BR0047,EducationLoan,326200.83,85480.19,11.01,933.36,180,2025-10-05,Active,0
LN00002207,CUST0005963,BR0026,HomeLoan,10402.23,92072.62,13.39,1198.92,12,2025-06-13,Active,0
LN00002208,CUST0009355,BR0014,AutoLoan,20865.23,8180.51,12.59,5212.66,12,2023-05-04,Active,168
LN00002209,CUST0001175,BR0004,AutoLoan,813866.9,177869.68,11.52,7338.91,84,2023-05-10,Active,0
LN00002210,CUST0000148,BR0020,HomeLoan,42677.65,31936.65,12.28,8766.81,12,2024-03-12,Active,0
LN00002211,CUST0003551,BR0016,AutoLoan,217838.55,90786.47,16.08,11989.03,48,2022-08-02,Active,0
LN00002212,CUST0006936,BR0049,HomeLoan,1237421.96,256544.38,8.43,2430.67,24,2023-12-28,Active,0
LN00002213,CUST0004724,BR0026,PersonalLoan,677660.4,14083.3,11.75,4223.0,12,2024-01-03,Active,0
LN00002214,CUST0009901,BR0028,HomeLoan,1171808.49,45404.03,13.37,4255.81,24,2019-10-04,Active,0
LN00002215,CUST0001061,BR0019,HomeLoan,199561.38,104505.65,13.05,2535.41,240,2025-03-27,Active,0
LN00002216,CUST0003850,BR0039,HomeLoan,53991.34,11029.94,7.71,7816.99,120,2021-08-30,Closed,0
LN00002217,CUST0003743,BR0024,HomeLoan,764936.73,25629.79,11.33,7009.62,36,2023-06-29,Active,0
LN00002218,CUST0004717,BR0009,PersonalLoan,167486.15,64217.17,11.81,10506.4,60,2023-01-16,Active,0
LN00002219,CUST0009999,BR0021,HomeLoan,452412.97,115579.71,8.94,5078.54,48,2021-12-24,Closed,90
LN00002220,CUST0005502,BR0035,AutoLoan,41807.73,504356.19,15.97,12780.36,24,2019-10-11,NPA,0
LN00002221,CUST0001381,BR0039,AutoLoan,15644.0,62491.91,16.25,8683.57,84,2021-02-28,Active,0
LN00002222,CUST0004526,BR0032,PersonalLoan,43910.7,55577.0,15.83,4272.58,120,2024-08-07,Active,0
LN00002223,CUST0003441,BR0029,PersonalLoan,27023.38,114536.41,11.5,5215.26,48,2020-04-16,NPA,0
LN00002224,CUST0006288,BR0028,HomeLoan,253033.37,270155.68,7.34,2458.92,180,2021-11-15,Closed,0
LN00002225,CUST0002377,BR0029,EducationLoan,58546.32,4505.96,13.73,1723.4,12,2025-09-21,Closed,0
LN00002226,CUST0005538,BR0045,EducationLoan,165542.19,12978.24,13.38,885.17,12,2025-04-10,Closed,117
LN00002227,CUST0003482,BR0039,PersonalLoan,1787170.73,133443.52,14.12,1747.75,120,2022-04-15,Closed,0
LN00002228,CUST0003828,BR0035,HomeLoan,235047.35,20576.6,10.88,21450.45,180,2022-12-30,Closed,0
LN00002229,CUST0003060,BR0042,AutoLoan,242354.24,53767.6,15.21,6291.57,120,2024-05-05,NPA,161
LN00002230,CUST0009525,BR0035,HomeLoan,536377.08,1032302.66,11.09,2224.15,120,2020-05-18,Closed,0
LN00002231,CUST0006543,BR0017,HomeLoan,192539.88,11262.96,8.87,2069.22,12,2024-10-12,Closed,0
LN00002232,CUST0001132,BR0003,AutoLoan,420574.2,17105.54,9.72,4546.4,12,2024-09-03,Active,0
LN00002233,CUST0003291,BR0011,AutoLoan,343987.51,51953.52,14.5,1937.48,36,2020-02-27,Active,0
LN00002234,CUST0000895,BR0043,PersonalLoan,418181.97,255811.81,8.99,2671.16,48,2023-05-02,Active,0
LN00002235,CUST0004645,BR0045,AutoLoan,78509.27,280453.34,12.9,4970.7,36,2019-08-17,Active,0
LN00002236,CUST0009306,BR0019,HomeLoan,843544.33,27254.9,8.06,1967.36,60,2019-12-09,Active,0
LN00002237,CUST0000441,BR0038,PersonalLoan,16395.16,51520.44,8.55,13538.7,180,2023-05-24,Closed,0
LN00002238,CUST0002718,BR0002,HomeLoan,78822.6,10309.42,12.73,3436.87,180,2021-08-13,Active,0
LN00002239,CUST0009178,BR0016,HomeLoan,180090.98,669463.81,6.72,5603.0,48,2023-08-26,Closed,0
LN00002240,CUST0007897,BR0002,HomeLoan,168371.64,408178.97,13.06,13257.14,36,2024-11-23,NPA,28
LN00002241,CUST0006499,BR0020,HomeLoan,242457.28,62710.48,7.81,6084.68,24,2023-09-28,Active,0
LN00002242,CUST0002419,BR0029,HomeLoan,53776.88,85190.3,6.54,4665.49,120,2023-06-19,Active,79
LN00002243,CUST0002296,BR0002,EducationLoan,922738.57,2119.4,14.76,2340.28,120,2025-01-26,Closed,0
LN00002244,CUST0002386,BR0030,PersonalLoan,162351.79,99720.7,9.19,4089.68,48,2021-12-27,Active,0
LN00002245,CUST0005009,BR0039,PersonalLoan,41058.19,174233.97,10.08,8541.84,48,2024-05-05,Active,112
LN00002246,CUST0007314,BR0021,HomeLoan,422417.95,150468.0,11.86,1163.02,60,2024-05-26,Active,0
LN00002247,CUST0008679,BR0044,PersonalLoan,50208.39,212820.22,8.4,2133.27,60,2022-06-18,Closed,0
LN00002248,CUST0004976,BR0002,HomeLoan,979874.83,100111.55,9.8,14109.3,120,2023-05-22,Closed,0
LN00002249,CUST0005340,BR0035,AutoLoan,38649.51,147221.78,14.38,8917.79,12,2024-12-17,Active,0
LN00002250,CUST0005335,BR0018,HomeLoan,697152.75,203148.34,9.79,19191.44,180,2020-09-05,Active,0
LN00002251,CUST0000216,BR0034,PersonalLoan,61697.16,26400.33,6.68,8957.09,60,2025-07-15,Closed,0
LN00002252,CUST0005463,BR0010,HomeLoan,188051.08,87637.45,16.04,3651.34,120,2021-02-10,Closed,0
LN00002253,CUST0009506,BR0028,PersonalLoan,142201.46,648681.33,11.08,13245.75,180,2023-01-24,Active,0
LN00002254,CUST0006848,BR0009,AutoLoan,2152.52,96261.59,13.4,9612.61,84,2021-02-05,Closed,0
LN00002255,CUST0003037,BR0004,HomeLoan,894568.3,25679.11,8.83,4516.08,84,2024-12-13,NPA,0
LN00002256,CUST0005897,BR0035,PersonalLoan,814501.61,56702.35,13.43,6016.73,48,2019-11-06,Active,0
LN00002257,CUST0004708,BR0035,PersonalLoan,44318.74,178265.12,6.77,2621.26,120,2020-04-05,Restructured,44
LN00002258,CUST0002032,BR0036,PersonalLoan,443845.43,430071.37,7.65,10261.25,60,2021-05-25,Active,0
LN00002259,CUST0000837,BR0027,PersonalLoan,402410.06,187760.02,7.21,5290.27,120,2021-01-02,Closed,0
LN00002260,CUST0006255,BR0046,PersonalLoan,24249.99,153432.58,6.55,6883.54,84,2019-08-11,Closed,0
LN00002261,CUST0001759,BR0005,HomeLoan,274483.11,139126.48,8.19,7873.73,120,2025-05-20,Active,0
LN00002262,CUST0007849,BR0004,EducationLoan,151297.5,12589.66,13.0,1612.18,120,2019-03-15,Active,0
LN00002263,CUST0000112,BR0009,HomeLoan,157839.65,76285.39,15.97,6826.77,240,2022-06-22,Closed,0
LN00002264,CUST0009448,BR0015,HomeLoan,336276.76,345126.37,12.55,7162.2,60,2024-09-30,Active,0
LN00002265,CUST0002600,BR0008,HomeLoan,25259.3,10556.26,15.21,1812.33,36,2019-10-13,NPA,0
LN00002266,CUST0002740,BR0016,PersonalLoan,377248.44,188300.78,13.66,5264.92,240,2024-09-24,Closed,0
LN00002267,CUST0009946,BR0004,HomeLoan,727324.82,14900.61,7.67,6175.07,48,2021-11-20,Active,0
LN00002268,CUST0001890,BR0021,HomeLoan,1333133.64,73570.75,11.83,15958.53,24,2025-04-06,NPA,0
LN00002269,CUST0001650,BR0027,HomeLoan,276989.04,4822955.45,12.48,8660.84,240,2023-02-26,Closed,0
LN00002270,CUST0007264,BR0007,HomeLoan,624042.97,11055.29,8.37,3606.62,36,2022-08-14,Active,0
LN00002271,CUST0009078,BR0003,HomeLoan,289317.6,1196635.93,10.28,3803.75,84,2019-12-17,Active,0
LN00002272,CUST0000861,BR0021,PersonalLoan,291457.99,21930.3,8.89,1422.46,24,2023-06-09,Closed,116
LN00002273,CUST0007542,BR0022,AutoLoan,91297.14,97733.01,12.08,9924.83,120,2020-12-31,Closed,0
LN00002274,CUST0007564,BR0029,HomeLoan,190829.83,169613.67,13.82,2351.61,36,2024-11-04,Active,0
LN00002275,CUST0009666,BR0033,HomeLoan,14062254.7,13420.41,16.16,2491.73,84,2022-02-27,Active,0
LN00002276,CUST0001895,BR0042,HomeLoan,35878.91,64588.77,11.51,883.81,24,2020-03-15,Active,0
LN00002277,CUST0000702,BR0048,AutoLoan,160719.51,129955.02,11.53,3030.65,24,2019-07-31,Active,0
LN00002278,CUST0004436,BR0002,HomeLoan,187419.09,163159.02,9.75,4990.02,120,2024-07-26,Active,0
LN00002279,CUST0001874,BR0048,AutoLoan,96243.21,31952.53,14.65,8903.61,84,2023-01-10,Active,0
LN00002280,CUST0002280,BR0012,PersonalLoan,110308.07,75064.63,14.93,8688.87,48,2019-10-01,Closed,0
LN00002281,CUST0008336,BR0011,HomeLoan,72042.62,270039.43,8.45,4310.36,48,2025-07-22,Closed,0
LN00002282,CUST0008399,BR0034,HomeLoan,70874.99,79141.96,7.69,1410.2,12,2023-11-18,Active,0
LN00002283,CUST0003515,BR0022,PersonalLoan,762517.34,37801.93,9.66,2397.62,240,2025-09-27,Active,0
LN00002284,CUST0001392,BR0021,PersonalLoan,310234.97,155220.59,11.14,4028.84,12,2023-09-12,Active,0
LN00002285,CUST0001880,BR0003,PersonalLoan,384829.6,93235.52,13.57,700.53,12,2025-12-25,Active,0
LN00002286,CUST0009964,BR0021,EducationLoan,55548.07,61424.28,15.92,5166.34,240,2024-04-18,Active,0
LN00002287,CUST0005314,BR0034,PersonalLoan,807476.8,353494.91,9.28,8121.14,60,2025-08-01,Active,0
LN00002288,CUST0009487,BR0005,EducationLoan,94528.1,1905319.5,9.84,22636.1,24,2022-10-07,Closed,0
LN00002289,CUST0009000,BR0032,HomeLoan,267972.69,115294.6,7.12,1277.44,24,2025-12-11,NPA,0
LN00002290,CUST0002744,BR0040,HomeLoan,616783.79,15632.92,8.17,5364.08,180,2020-10-23,Active,0
LN00002291,CUST0007238,BR0031,AutoLoan,120776.09,407477.11,10.53,1619.77,120,2022-01-03,NPA,0
LN00002292,CUST0004931,BR0044,PersonalLoan,36139.26,392843.74,13.99,15029.15,120,2022-04-10,Closed,0
LN00002293,CUST0000927,BR0006,EducationLoan,392463.02,217990.77,6.79,7963.13,240,2019-03-25,Active,0
LN00002294,CUST0007690,BR0038,HomeLoan,1059828.1,337288.52,11.15,27060.91,12,2021-09-29,Closed,0
LN00002295,CUST0009275,BR0026,HomeLoan,151137.64,53198.46,13.36,7218.92,48,2023-12-15,Active,0
LN00002296,CUST0003824,BR0045,EducationLoan,58730.47,59076.2,15.41,5011.97,180,2025-12-14,Closed,0
LN00002297,CUST0008116,BR0005,AutoLoan,143206.33,52361.67,13.64,6154.94,60,2024-04-07,Closed,0
LN00002298,CUST0001279,BR0027,HomeLoan,1962256.04,135557.11,9.8,9936.78,24,2020-07-18,Active,0
LN00002299,CUST0003197,BR0023,HomeLoan,55851.94,12571.91,10.29,4187.95,24,2020-11-19,Closed,0
LN00002300,CUST0009859,BR0031,PersonalLoan,138266.81,424493.1,14.6,4885.93,48,2025-11-13,Active,0
LN00002301,CUST0007275,BR0022,HomeLoan,135594.15,327779.54,6.72,10408.39,48,2020-12-19,Closed,0
LN00002302,CUST0002595,BR0013,GoldLoan,45044.04,363545.65,12.66,1195.08,48,2025-01-11,Closed,0
LN00002303,CUST0005357,BR0029,HomeLoan,614477.02,154284.2,15.79,5163.44,84,2024-12-22,Active,0
LN00002304,CUST0006976,BR0017,EducationLoan,652622.39,13992.43,15.56,3955.27,12,2019-04-25,Active,0
LN00002305,CUST0005627,BR0023,HomeLoan,47266.91,48919.11,12.02,3423.46,120,2023-07-23,Closed,0
LN00002306,CUST0004132,BR0048,HomeLoan,296874.14,408801.49,9.62,9930.95,60,2023-05-31,Closed,60
LN00002307,CUST0008318,BR0022,HomeLoan,384215.37,27122.62,14.93,4144.39,24,2024-04-30,Active,0
LN00002308,CUST0003662,BR0040,AutoLoan,48753.07,488936.84,12.33,3884.41,180,2024-04-15,Active,0
LN00002309,CUST0008662,BR0031,AutoLoan,115033.36,77226.96,11.2,3238.04,36,2024-08-12,Active,0
LN00002310,CUST0004525,BR0029,PersonalLoan,127585.42,14552.12,9.79,2848.59,240,2020-01-14,Active,0
LN00002311,CUST0002604,BR0026,PersonalLoan,749040.5,48114.82,9.34,7511.78,84,2024-07-01,Active,0
LN00002312,CUST0008466,BR0036,PersonalLoan,90258.56,91751.02,15.44,1621.07,12,2019-05-18,Closed,0
LN00002313,CUST0008897,BR0050,EducationLoan,3235616.5,38099.87,10.67,6300.75,180,2025-04-09,Active,80
LN00002314,CUST0004182,BR0038,PersonalLoan,79755.85,6347.24,15.4,5388.95,240,2022-08-29,Active,0
LN00002315,CUST0001731,BR0040,EducationLoan,323619.76,157305.29,14.04,5279.78,180,2026-02-12,Active,0
